ID,Category,Subcategory,Stratum,Frequency,Word,Auditory,Visual,Haptic,Gustatory,Olfactory,Interoceptive,Dominant_modalities,Dominant_modality,Maximum_perceptual_strength,Iconicity,Modality_exclusivity
258,Ideophone,N-suffixed,Ideophonic,307,potsun,3,4.3,2.5,0.3,0.4,4.1,Visual,Visual,4.3,4.076923077,27.39726027
252,Ideophone,other,Ideophonic,1171,sassa,1.545454545,2.363636364,1,0.272727273,0.363636364,1.818181818,Visual,Visual,2.363636364,NA,28.39506173
253,Ideophone,CVCCVri,Ideophonic,7921,shikkari,3.3,4,3.3,3.7,2.5,2.6,Visual,Visual,4,NA,7.731958763
272,Ideophone,Reduplicated,Ideophonic,8,shinashina,0.6,3.6,3.5,1.6,0.2,1.4,Visual,Visual,3.6,3.230769231,31.19266055
254,Ideophone,CVCCVri,Ideophonic,1222,sokkuri,2.090909091,4.636363636,2.363636364,2.090909091,1.636363636,2.818181818,Visual,Visual,4.636363636,NA,19.18604651
2,Ideophone,CVCCVri,Ideophonic,551,hissori,2.833333333,2.583333333,1.333333333,0.25,0.666666667,2.666666667,Auditory,Auditory,2.833333333,NA,25
89,Ideophone,Reduplicated,Ideophonic,58,futsufutsu,2.1,2.2,0.4,1,1.2,2.8,Interoceptive,Interoceptive,2.8,NA,24.74226804
91,Ideophone,Q-suffixed,Ideophonic,12,guQ,1.545454545,0.727272727,1.545454545,0.363636364,0.454545455,2.363636364,Interoceptive,Interoceptive,2.363636364,NA,28.57142857
93,Ideophone,CVCCVri,Ideophonic,9870,hakkiri,2.4,2.6,1.1,1.1,1.4,2.9,Interoceptive,Interoceptive,2.9,NA,15.65217391
96,Ideophone,CVCCVri,Ideophonic,714,kippari,1.909090909,1.181818182,0.545454545,0.090909091,0.272727273,2.636363636,Interoceptive,Interoceptive,2.636363636,NA,38.35616438
98,Ideophone,CVCCVri,Ideophonic,1872,sukkari,0.7,1.8,0.4,0.7,0.4,2.3,Interoceptive,Interoceptive,2.3,NA,30.15873016
255,Ideophone,CVCCVri,Ideophonic,2652,tappuri,1.3,3.5,2.7,1.3,1.2,2.7,Visual,Visual,3.5,NA,18.11023622
256,Ideophone,Reduplicated,Ideophonic,565,urouro,2.7,3.9,1.1,0,0.9,2.6,Visual,Visual,3.9,NA,34.82142857
267,Ideophone,Reduplicated,Ideophonic,27,wasawasa,3.5,4.333333333,4.166666667,0.5,1,3.833333333,Visual,Visual,4.333333333,3.3,22.11538461
257,Ideophone,CVCCVri,Ideophonic,8725,yukkuri,2.3,3.4,1.6,0.5,0.4,2.7,Visual,Visual,3.4,NA,27.52293578
